timestamp,data_hash,script_hash,config_hash,mode,test_mae,r2_ann,r2_naive,status,decision_gate,notes
2025-10-30T20:57:15.508612,0364f0b3e5b8cd158a8d2796215d70c73fcbe24a5fce1750b24c094bc4cb5f73,c33f984381bc9a3cb68422432ce55b3cf8c4de5576fa42a8bdbc86afeb8b8fd5,2ef1274f2e6ab09ce33716d10f41d2f21b6200ebf0791ad16c65b125fd8845be,real,8.397476196289062,0.9167764021743913,0.9942882785977513,PENDING,,variant3_seed20251033
,,,,,,,,,,
"2025-10-30 22:31:24",,,,,,,,,,

2025-11-03T22:57:01.1540391+11:00,2bANN.2_HO,MANIFEST=.\\manifest_2bANN.2HO.json,CLOSED

2025-11-03T22:57:12.2423983+11:00,2bANN.2_HO,MANIFEST_HASH=1903973B743F82934C900488E5B9A69EFAB8317C2F2BDEF56A7B964595C95C0B
2025-11-09T18:18:01+11:00,04CC097BD744E1262AD885596C79C34D167F0A8E04B4D2DDA919EDB149709186,B2B1F096D9AFDEBB5AFDA144EFC98BA16B26B8402703407465D8DCA93937FD62,PUT_YOUR_REAL_CONFIG_SHA256_HERE,real,MAE=2.6244|RMSE=3.5441|R2=0.9936,<NULL_TARGET_METRICS>,<NULL_FEATURES_METRICS>,PASS,ESCALATE,"HO rerun — train_phase2b2_HO.py (2bANN.2 hybrid regression). Model: 2bANN2_HO_model.keras. Log: RUNLOG_2bANN2_HO_final.json"
2025-11-09T18:22:58+11:00,04CC097BD744E1262AD885596C79C34D167F0A8E04B4D2DDA919EDB149709186,B2B1F096D9AFDEBB5AFDA144EFC98BA16B26B8402703407465D8DCA93937FD62,PUT_YOUR_REAL_CONFIG_SHA256_HERE,real,MAE=2.6244|RMSE=3.5441|R2=0.9936,<NULL_TARGET_METRICS>,<NULL_FEATURES_METRICS>,PASS,ESCALATE,"HO rerun — train_phase2b2_HO.py (2bANN.2 hybrid regression). Model: 2bANN2_HO_model.keras. Log: RUNLOG_2bANN2_HO_final.json"
"2025-11-09T18:32:10+11:00",04CC097BD744E1262AD885596C79C34D167F0A8E04B4D2DDA919EDB149709186,B2B1F096D9AFDEBB5AFDA144EFC98BA16B26B8402703407465D8DCA93937FD62,PUT_YOUR_REAL_CONFIG_SHA256_HERE,real,MAE=2.6244|RMSE=3.5441|R2=0.9936,MAE=1571.2803955078125|RMSE=1690.553977251244|R2=-1448.561767578125,MAE=1571.2803955078125|RMSE=1690.553977251244|R2=-1448.561767578125,PASS,ESCALATE,"HO rerun — train_phase2b2_HO.py (2bANN.2 hybrid regression). Model: 2bANN2_HO_model.keras. Log: RUNLOG_2bANN2_HO_final.json"
